"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","AD","CBO","CBOI","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DIT","DLOC","LCOM5","LDC","LLDC","LLOC","LOC","NA","NG","NII","NL","NLA","NLE","NLG","NLM","NLPA","NLPM","NLS","NM","NOA","NOC","NOD","NOI","NOP","NOS","NPA","NPM","NS","PDA","PUA","RFC","TCD","TCLOC","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WMC","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Inheritance Metric Rules","Size Metric Rules"
"L1805","IndexBase","IndexBase","L100","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\CellStore.cs","37","1","45","2","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","8","9","0","0","0","0","0","0","0","1","0","1","0","1","0","2","2","0","0","1","0","1","0","0","2","1","0","1","8","9","0","0","0","0","1","0","1","0","1","1","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L1846","ColumnIndex","ColumnIndex","L100","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\CellStore.cs","60","1","214","2","0","3","0","0","0","0","0","0","0","0","1","1","0","1","0","0","148","155","0","0","0","0","0","0","0","7","0","2","0","8","1","0","0","5","1","52","0","3","0","0","3","12","0","1","148","155","0","0","0","0","7","0","2","0","8","52","0","3","0","32","0","0","2","0","0","1","0","0","0","1","0","1","0","0"
"L1854","PageIndex","PageIndex","L100","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\CellStore.cs","215","1","323","2","0","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","94","109","0","5","0","0","0","0","5","15","0","8","1","16","1","0","0","1","1","30","0","9","1","0","9","16","0","0","94","109","0","5","0","5","15","0","8","1","16","30","0","9","1","19","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L1994","CellStore","CellStore<T>","L100","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\CellStore.cs","328","1","1995","2","0.333333","7","0","0.0770303","1","16","0","2","0.0659472","0.0720598","175","0","44","2","110","106","1465","1668","0","2","0","0","0","0","2","50","0","5","0","50","0","1","1","19","0","718","0","5","0","2","4","69","0","175","1465","1668","0","2","0","2","52","0","7","0","52","718","0","7","0","333","0","0","51","0","0","21","0","17","1","13","1","1","0","18"
"L2403","CellsStoreEnumerator","CellsStoreEnumerator<T>","L100","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\CellStore.cs","1996","1","2138","2","0","5","0","0","0","0","0","0","0","0","2","0","0","2","0","0","112","143","0","5","0","0","0","0","5","17","0","8","1","17","0","0","0","6","0","45","0","8","1","0","9","23","0","2","112","143","0","5","0","5","17","0","8","1","17","45","0","8","1","22","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L2483","FlagCellStore","FlagCellStore","L100","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\CellStore.cs","2139","1","2157","2","0","2","0","0","0","0","0","0","0","0","2","1","0","1","0","0","19","19","0","2","0","0","0","0","0","2","0","0","0","52","1","0","0","2","1","5","0","5","0","0","1","4","0","2","19","19","0","2","0","0","2","0","0","0","52","5","0","5","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L13415","ExcelTableAddress","OfficeOpenXml.ExcelTableAddress","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelAddress.cs","39","5","48","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","7","0","0","0","0","7","14","0","14","7","14","0","0","0","0","0","0","0","14","7","0","15","14","0","0","10","10","0","7","0","7","14","0","14","7","14","0","0","14","7","14","0","0","3","0","0","0","0","0","0","0","0","1","0","2"
"L2468","ExcelAddressBase","OfficeOpenXml.ExcelAddressBase","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelAddress.cs","53","5","1279","6","0.785714","13","0","0","0","0","0","0","0","0","110","1","72","5","0","0","1038","1209","0","13","0","0","0","0","13","50","0","13","0","88","1","2","5","30","1","450","0","26","0","11","3","80","0","110","1059","1227","0","13","0","13","50","0","13","0","88","450","0","26","0","297","0","0","29","0","0","14","0","0","1","11","3","1","0","13"
"L2745","ExcelAddress","OfficeOpenXml.ExcelAddress","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelAddress.cs","1283","5","1337","6","0.5","3","0","0","0","0","0","0","0","0","7","2","7","0","0","0","43","55","0","14","0","0","0","0","1","8","0","5","1","96","2","1","3","8","1","10","0","31","1","3","3","16","0","7","43","55","0","14","0","1","8","0","5","1","96","10","0","31","1","12","0","0","2","0","0","1","0","0","0","0","0","1","0","1"
"L13802","ExcelFormulaAddress","OfficeOpenXml.ExcelFormulaAddress","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelAddress.cs","1338","5","1480","6","0.333333","2","0","0","0","0","0","0","0","0","4","2","4","1","0","0","129","143","0","15","0","0","0","0","2","11","0","5","1","99","2","0","0","8","1","54","0","31","1","2","4","19","0","4","129","143","0","15","0","2","11","0","5","1","99","54","0","31","1","32","0","0","3","0","0","3","0","0","0","0","0","1","0","2"
"L13847","ExcelBackgroundImage","OfficeOpenXml.ExcelBackgroundImage","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelBackgroundImage.cs","46","5","156","6","0.75","12","0","0","0","0","0","0","0","0","23","1","18","1","0","0","74","111","0","5","0","0","0","0","2","8","0","3","2","50","1","0","0","22","1","33","0","3","5","3","1","30","0","23","74","111","0","5","0","2","8","0","3","2","50","33","0","3","5","16","0","0","5","0","0","0","0","0","0","0","4","1","0","0"
"L13582","ExcelCellAddress","OfficeOpenXml.ExcelCellAddress","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelCellAddress.cs","39","5","151","6","0.888889","2","0","0","0","0","0","0","0","0","29","0","29","1","0","0","72","113","0","4","0","0","0","0","4","11","0","8","3","11","0","0","0","3","0","24","0","8","3","8","1","14","0","29","72","113","0","4","0","4","11","0","8","3","11","24","0","8","3","17","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L7882","ExcelCellBase","OfficeOpenXml.ExcelCellBase","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelCellBase.cs","45","5","1070","6","0.785714","12","0","0.0315457","1","8","0","2","0.0389864","0.0512821","209","0","189","8","40","40","780","1026","0","0","0","0","0","0","0","38","0","13","0","38","0","1","6","19","0","381","0","13","0","11","3","57","0","209","780","1026","0","0","0","0","39","0","14","0","39","381","0","14","0","241","0","0","31","0","0","11","0","9","1","7","2","1","0","11"
"L10382","ExcelColumn","OfficeOpenXml.ExcelColumn","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelColumn.cs","40","2","359","6","0.862069","14","0","0","0","0","0","0","0","0","79","1","78","2","0","0","179","320","0","16","0","0","0","0","15","36","0","28","11","38","1","0","0","28","1","66","0","30","12","25","4","64","0","79","179","320","0","16","0","15","36","0","28","11","38","66","0","30","12","50","0","0","13","0","0","0","0","0","1","0","2","1","0","9"
"L14413","ExcelComment","OfficeOpenXml.ExcelComment","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelComment.cs","41","5","170","6","1","16","0","0","0","0","0","0","0","0","19","3","18","1","0","0","96","130","0","28","0","0","0","0","5","11","0","7","4","96","4","0","0","35","2","47","0","36","24","8","0","46","0","19","96","130","0","28","0","5","11","0","7","4","96","47","0","36","24","19","0","0","7","0","0","0","0","0","0","0","2","0","1","4"
"L14488","ExcelCommentCollection","OfficeOpenXml.ExcelCommentCollection","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelCommentCollection.cs","41","5","337","6","1","20","0","0","0","0","0","0","0","0","75","0","44","2","0","0","201","297","0","9","0","0","0","0","9","26","0","11","6","26","0","0","0","44","0","87","0","11","6","12","0","70","0","75","201","297","0","9","0","9","26","0","11","6","26","87","0","11","6","54","0","0","9","0","0","2","0","0","1","0","4","0","0","4"
"L12016","ExcelEncryption","OfficeOpenXml.ExcelEncryption","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelEncryption.cs","84","5","171","6","1","2","0","0","0","0","0","0","0","0","25","0","25","0","0","0","60","88","0","4","0","0","0","0","4","10","0","8","4","10","0","0","0","0","0","17","0","8","4","9","0","10","0","25","60","88","0","4","0","4","10","0","8","4","10","17","0","8","4","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14684","ExcelHeaderFooterText","OfficeOpenXml.ExcelHeaderFooterText","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelHeaderFooter.cs","68","5","201","6","1","11","0","0","0","0","0","0","0","0","19","0","14","1","0","0","103","134","0","0","0","0","0","0","0","6","0","2","0","6","0","0","0","11","0","52","0","2","0","3","0","17","0","19","103","134","0","0","0","0","6","0","2","0","6","52","0","2","0","19","0","0","1","0","0","0","0","0","0","0","1","0","0","0"
"L14743","ExcelHeaderFooter","OfficeOpenXml.ExcelHeaderFooter","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelHeaderFooter.cs","208","5","565","6","1","13","0","0","0","0","0","0","0","0","50","1","48","1","0","0","223","358","0","14","0","0","0","0","11","19","0","15","4","61","1","0","0","38","1","81","0","15","7","16","0","57","0","50","223","358","0","14","0","11","19","0","15","4","61","81","0","15","7","48","0","0","6","0","0","0","0","0","0","0","3","0","0","3"
"L11037","ExcelHyperLink","OfficeOpenXml.ExcelHyperLink","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelHyperLink.cs","39","5","166","6","1","0","0","0","0","0","0","0","0","0","36","0","36","0","0","0","62","128","0","7","0","0","0","0","7","17","0","14","7","17","0","0","0","1","0","12","0","14","7","15","0","18","0","36","62","128","0","7","0","7","17","0","14","7","17","12","0","14","7","17","0","0","2","0","0","0","0","0","0","0","0","0","0","2"
"L14910","ExcelNamedRange","OfficeOpenXml.ExcelNamedRange","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelNamedRange.cs","38","5","119","6","0.888889","5","0","0","0","0","0","0","0","0","23","4","23","1","0","0","44","82","0","50","0","0","0","0","7","16","0","8","6","241","5","0","0","3","2","10","0","118","21","8","1","19","0","23","44","82","0","50","0","7","16","0","8","6","241","10","0","118","21","17","0","0","11","0","0","0","0","0","0","0","0","1","1","9"
"L14982","ExcelNamedRangeCollection","OfficeOpenXml.ExcelNamedRangeCollection","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelNamedRangeCollection.cs","43","5","315","6","0.818182","10","0","0","0","0","0","0","0","0","47","0","45","1","0","0","190","273","0","3","0","0","0","0","3","22","0","10","0","22","0","0","0","22","0","73","0","10","0","9","2","44","0","47","190","273","0","3","0","3","22","0","10","0","22","73","0","10","0","42","0","0","2","0","0","0","0","0","0","0","0","1","0","1"
"L2188","ExcelPackage","OfficeOpenXml.ExcelPackage","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelPackage.cs","173","2","1284","6","0.971429","15","0","0","0","0","0","0","0","0","337","0","311","1","0","0","764","1107","0","8","0","0","0","0","8","54","0","34","3","54","0","0","0","49","0","343","0","34","3","34","1","103","0","337","771","1112","0","12","0","12","62","0","34","7","62","343","0","34","7","132","0","0","17","0","0","1","0","0","0","2","4","2","0","9"
"L15767","ExcelPrinterSettings","OfficeOpenXml.ExcelPrinterSettings","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelPrinterSettings.cs","343","5","842","6","1","11","0","0.164869","1","8","0","2","0.114","0.121951","84","1","82","1","57","50","351","500","0","25","0","0","0","0","22","46","0","44","22","88","1","0","0","27","1","105","0","44","25","45","0","73","0","84","351","500","0","25","0","22","46","0","44","22","88","105","0","44","25","71","0","0","34","0","0","0","0","17","0","0","4","0","0","13"
"L15959","ExcelProtectedRange","OfficeOpenXml.ExcelProtectedRange","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelProtectedRange.cs","56","5","195","6","0.125","4","0","0","0","0","0","0","0","0","7","1","4","1","0","0","106","140","0","10","0","0","0","0","7","16","0","7","7","58","1","0","0","7","1","43","0","7","10","1","7","23","0","7","106","140","0","10","0","7","16","0","7","7","58","43","0","7","10","21","0","0","3","0","0","0","0","0","0","0","0","1","0","2"
"L16008","ExcelProtectedRangeCollection","OfficeOpenXml.ExcelProtectedRangeCollection","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelProtectedRangeCollection.cs","8","5","100","6","0","6","0","0","0","0","0","0","0","0","1","1","0","1","0","0","76","93","0","5","0","0","0","0","2","12","0","9","0","54","1","0","0","15","1","29","0","9","3","0","10","27","0","1","76","93","0","5","0","2","12","0","9","0","54","29","0","9","3","18","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L16085","ExcelProtection","OfficeOpenXml.ExcelProtection","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelProtection.cs","41","5","110","6","1","3","0","0","0","0","0","0","0","0","18","1","18","1","0","0","47","70","0","6","0","0","0","0","3","8","0","7","3","50","1","0","0","8","1","10","0","7","6","8","0","16","0","18","47","70","0","6","0","3","8","0","7","3","50","10","0","7","6","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L16119","ExcelRange","OfficeOpenXml.ExcelRange","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelRange.cs","38","5","177","6","1","8","0","0","0","0","0","0","0","0","31","4","22","2","0","0","97","140","0","46","0","0","0","0","3","8","0","3","0","233","5","0","0","11","2","46","0","113","15","4","0","19","0","31","97","140","0","46","0","3","8","0","3","0","233","46","0","113","15","16","0","0","8","0","0","2","0","0","1","0","0","0","1","6"
"L9385","ExcelRangeBase","OfficeOpenXml.ExcelRangeBase","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelRangeBase.cs","62","5","3349","6","0.941176","60","0","0","0","0","0","0","0","0","520","3","442","11","0","0","2444","3376","0","43","0","0","0","0","22","117","0","67","9","225","4","2","2","217","2","1070","0","110","15","64","4","334","0","522","2505","3466","0","54","0","33","142","0","70","20","250","1092","0","113","26","584","0","0","80","0","0","44","0","0","1","15","12","4","1","47"
"L10394","RowInternal","OfficeOpenXml.RowInternal","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelRow.cs","38","5","62","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","25","25","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","1","1","0","0","25","25","0","0","0","0","1","0","0","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L17529","ExcelRow","OfficeOpenXml.ExcelRow","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelRow.cs","66","2","393","6","0.88","10","0","0.320513","1","10","0","5","0.304878","0.387597","51","1","50","1","100","100","219","328","0","15","0","0","0","0","14","31","0","24","11","33","1","0","0","20","1","79","0","26","12","22","3","51","0","51","219","328","0","15","0","14","31","0","24","11","33","79","0","26","12","43","0","0","69","0","0","1","0","61","0","0","1","1","0","6"
"L17619","ExcelSheetProtection","OfficeOpenXml.ExcelSheetProtection","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelSheetProtection.cs","42","5","327","6","1","3","0","0","0","0","0","0","0","0","55","1","54","1","0","0","178","286","0","19","0","0","0","0","16","34","0","33","16","76","1","0","0","10","1","47","0","33","19","34","0","44","0","55","178","286","0","19","0","16","34","0","33","16","76","47","0","33","19","38","0","0","11","0","0","0","0","0","0","0","0","0","0","11"
"L17736","ExcelStyleCollection","OfficeOpenXml.ExcelStyleCollection<T>","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelStyleCollection.cs","42","5","141","6","0.125","0","0","0","0","0","0","0","0","0","21","0","21","1","0","0","71","100","0","3","0","0","0","0","3","13","0","7","1","13","0","0","0","0","0","21","0","7","1","1","7","13","0","21","71","100","0","3","0","3","13","0","7","1","13","21","0","7","1","17","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L17164","ExcelStyles","OfficeOpenXml.ExcelStyles","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelStyles.cs","46","5","1078","6","0.25","29","0","0","0","0","0","0","0","0","80","1","18","4","0","0","902","989","0","4","0","0","0","0","1","20","0","3","0","62","1","0","0","119","1","462","0","3","3","1","3","139","0","80","902","1033","0","4","0","1","20","0","3","0","62","462","0","3","3","178","0","0","34","0","0","7","0","0","1","6","9","1","0","17"
"L16746","ExcelTextFormat","OfficeOpenXml.ExcelTextFormat","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelTextFormat.cs","67","5","128","6","1","0","0","0","0","0","0","0","0","0","43","0","43","0","0","0","22","62","0","8","0","0","0","0","8","17","0","17","8","17","0","0","0","0","0","8","0","17","8","18","0","17","0","43","22","62","0","8","0","8","17","0","17","8","17","8","0","17","8","17","0","0","3","0","0","0","0","0","0","0","0","0","0","3"
"L14937","ExcelWorkbook","OfficeOpenXml.ExcelWorkbook","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelWorkbook.cs","81","5","1181","6","0.869565","46","0","0","0","0","0","0","0","0","148","1","88","1","0","0","837","1097","0","24","0","0","0","0","21","51","0","22","9","93","1","0","0","104","1","381","0","22","12","20","3","155","0","148","843","1101","0","24","0","21","51","0","22","9","93","381","0","22","12","189","0","0","29","0","0","4","0","0","0","5","9","2","0","13"
"L18401","ExcelWorkbookView","OfficeOpenXml.ExcelWorkbookView","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelWorkbookView.cs","39","5","207","6","0.875","2","0","0","0","0","0","0","0","0","38","1","38","1","0","0","100","169","0","12","0","0","0","0","9","20","0","15","9","62","1","0","0","8","1","26","0","15","12","14","2","28","0","38","100","169","0","12","0","9","20","0","15","9","62","26","0","15","12","21","0","0","6","0","0","0","0","0","0","0","0","1","0","5"
"L10866","ExcelChartsheet","OfficeOpenXml.ExcelChartsheet","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelWorksheet.cs","100","5","119","6","0.5","7","0","0","0","0","0","0","0","0","4","2","4","0","0","0","17","20","0","43","0","0","0","0","1","3","0","3","0","204","2","0","0","4","1","2","0","70","15","2","2","7","0","4","17","20","0","43","0","1","3","0","3","0","204","2","0","70","15","3","0","0","8","0","0","2","0","0","0","0","0","1","0","7"
"L3020","ExcelWorksheet","OfficeOpenXml.ExcelWorksheet","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelWorksheet.cs","123","5","4617","6","0.926471","84","0","0.0390354","2","38","0","4","0.0375973","0.0448736","737","1","499","5","169","158","3250","4269","0","42","0","0","0","0","39","159","0","67","12","201","1","1","1","288","1","1584","0","67","15","63","5","447","0","747","3439","4495","0","53","0","50","188","0","79","19","230","1657","0","79","22","735","0","0","128","0","0","32","0","32","1","21","27","3","0","44"
"L18213","ExcelWorksheets","OfficeOpenXml.ExcelWorksheets","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelWorksheets.cs","51","5","1283","6","0.954545","53","0","0","0","0","0","0","0","0","163","1","100","2","0","0","934","1233","0","6","0","0","0","0","3","47","0","21","0","89","1","0","0","169","1","535","0","21","3","21","1","216","0","163","934","1233","0","6","0","3","47","0","21","0","89","535","0","21","3","181","0","0","32","0","0","10","0","0","1","5","16","1","0","9"
"L18844","ExcelWorksheetView","OfficeOpenXml.ExcelWorksheetView","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\ExcelWorksheetView.cs","40","5","544","6","1","9","0","0.105382","1","8","0","2","0.110891","0.131646","68","1","61","1","56","52","286","423","0","17","0","0","0","0","14","33","0","24","12","75","1","0","0","30","1","139","0","24","15","25","0","63","0","79","352","505","0","22","0","16","39","0","28","14","123","166","0","28","20","73","0","0","43","0","0","1","0","31","0","1","0","0","0","11"
"L18338","FontSizeInfo","OfficeOpenXml.FontSizeInfo","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\FontSize.cs","6","5","15","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","10","0","2","0","0","0","0","2","5","0","5","2","5","0","0","0","0","0","2","0","5","2","0","6","5","0","0","10","10","0","2","0","2","5","0","5","2","5","2","0","5","2","5","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L18341","FontSize","OfficeOpenXml.FontSize","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\FontSize.cs","16","5","239","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","224","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","224","224","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L20446","CalculationExtension","OfficeOpenXml.CalculationExtension","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\FormulaParsing\CalculateExtentions.cs","41","5","203","6","0","19","0","0","0","0","0","0","0","0","18","0","0","1","0","0","136","163","0","0","0","0","0","0","0","11","0","8","0","11","0","0","0","32","0","66","0","8","0","0","9","43","0","18","136","163","0","0","0","0","11","0","8","0","11","66","0","8","0","26","0","0","5","0","0","0","0","0","0","0","4","1","0","0"
"L19209","ExcelErrorValue","OfficeOpenXml.ExcelErrorValue","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\FormulaParsing\ExcelValues.cs","63","5","198","6","0.428571","2","0","0","0","0","0","0","0","0","11","0","11","4","0","0","60","80","0","1","0","0","0","0","1","10","0","6","1","10","0","0","0","2","0","22","0","6","1","3","4","12","0","26","98","136","0","1","0","1","13","0","9","1","13","30","0","9","1","20","0","0","2","0","0","1","0","0","1","0","0","1","0","0"
"L18217","OfficeProperties","OfficeOpenXml.OfficeProperties","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\OfficeProperties.cs","45","5","602","6","1","8","0","0","0","0","0","0","0","0","106","1","101","1","0","0","332","558","0","26","0","0","0","0","23","50","0","47","20","92","1","0","0","16","1","150","0","47","23","48","0","66","0","106","332","558","0","26","0","23","50","0","47","20","92","150","0","47","23","85","0","0","16","0","0","2","0","0","0","2","0","0","0","14"
"L11754","RangeCollection","OfficeOpenXml.RangeCollection","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\RangeCollection.cs","62","5","335","6","1","3","0","0","0","0","0","0","0","0","51","0","43","5","0","0","166","254","0","4","0","0","0","0","4","25","0","0","1","25","0","0","0","4","0","75","0","0","1","1","0","29","0","54","187","274","0","4","0","4","28","0","0","1","28","79","0","0","1","45","0","0","3","0","0","0","0","0","1","0","0","1","0","1"
"L3008","XmlHelper","OfficeOpenXml.XmlHelper","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\XmlHelper.cs","47","5","842","6","1","2","0","0","0","0","0","0","0","0","123","0","76","3","0","0","606","770","0","3","0","0","0","0","3","42","0","0","3","42","0","60","162","1","0","242","0","0","3","1","0","43","0","123","613","796","0","3","0","3","43","0","1","3","43","242","0","1","3","131","0","0","14","0","0","3","0","0","1","3","0","0","2","8"
"L18055","XmlHelperInstance","OfficeOpenXml.XmlHelperInstance","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\XmlHelperFactory.cs","36","5","46","6","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","9","11","0","3","0","0","0","0","0","2","0","0","0","44","1","0","0","2","1","0","0","0","3","0","1","4","0","0","9","11","0","3","0","0","2","0","0","0","44","0","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L8167","XmlHelperFactory","OfficeOpenXml.XmlHelperFactory","L2516","L1804","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\EPPlus\EPPlus\XmlHelperFactory.cs","48","5","59","6","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","11","12","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","2","0","2","0","0","0","0","1","4","0","0","11","12","0","0","0","0","2","0","0","0","2","2","0","0","0","2","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L44488","BatchPortraitReceiptInfoDto","MagicodesWebSite.BatchPortraitReceiptInfoDto","L44472","L44471","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\MagicodesWebSite\BatchPortraitReceiptInfoDto.cs","21","5","77","6","1","0","0","0","0","0","0","0","0","0","36","0","36","0","0","0","14","57","0","11","0","0","0","0","11","22","0","22","11","22","0","0","0","0","0","0","0","22","11","23","0","22","0","36","14","57","0","11","0","11","22","0","22","11","22","0","0","22","11","22","0","0","6","0","0","0","0","0","0","0","0","0","0","6"
"L44557","BatchPortraitReceiptInfoInput","MagicodesWebSite.BatchPortraitReceiptInfoInput","L44472","L44471","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\MagicodesWebSite\BatchPortraitReceiptInfoInput.cs","23","5","50","6","0.909091","0","0","0","0","0","0","0","0","0","15","0","15","0","0","0","9","28","0","5","0","0","0","0","5","10","0","10","5","10","0","0","0","0","0","0","0","10","5","10","1","10","0","15","9","28","0","5","0","5","10","0","10","5","10","0","0","10","5","10","0","5","1","0","0","0","5","0","0","0","0","1","0","0"
"L44600","ExportTestDataWithAttrs","MagicodesWebSite.ExportTestDataWithAttrs","L44472","L44471","D:\DataCollection\repos\dotnetcore_Magicodes.IE\src\MagicodesWebSite\ExportTestDataWithAttrs.cs","8","5","55","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","48","0","12","0","0","0","0","12","23","0","23","11","23","0","0","0","0","0","1","0","23","11","0","24","23","0","0","25","48","0","12","0","12","23","0","23","11","23","1","0","23","11","23","0","44","7","0","0","0","44","0","0","0","0","1","0","6"
