"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","AD","CBO","CBOI","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DIT","DLOC","LCOM5","LDC","LLDC","LLOC","LOC","NA","NG","NII","NL","NLA","NLE","NLG","NLM","NLPA","NLPM","NLS","NM","NOA","NOC","NOD","NOI","NOP","NOS","NPA","NPM","NS","PDA","PUA","RFC","TCD","TCLOC","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WMC","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Inheritance Metric Rules","Size Metric Rules"
"L2248","CodeLoaderInfo","HedgeModManager.CodeLoaderInfo","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Game.cs","328","5","348","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","21","0","3","0","0","0","0","3","9","0","9","3","9","0","0","0","0","0","3","0","9","3","0","10","9","0","0","18","21","0","3","0","3","9","0","9","3","9","3","0","9","3","9","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L228","HedgeApp","HedgeModManager.HedgeApp","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\HedgeApp.xaml.cs","56","5","1199","6","0.137931","37","0","0","0","0","0","0","0","0","72","0","38","17","0","0","877","1120","0","8","0","0","0","0","8","66","0","57","7","66","0","0","0","52","0","470","0","57","7","8","50","118","0","72","877","1144","0","8","0","8","66","0","57","7","66","470","0","57","7","199","0","21","22","1","0","3","22","0","1","2","4","1","0","14"
"L789","IniFile","HedgeModManager.IniFile","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\IniFile.cs","11","5","243","6","0","1","0","0","0","0","0","0","0","0","2","0","0","1","0","0","132","160","0","1","0","0","0","0","1","8","0","8","1","8","0","0","0","1","0","65","0","8","1","0","9","9","0","2","190","233","0","4","0","4","16","0","16","4","16","91","0","16","4","33","0","0","3","0","0","1","0","0","0","1","0","2","0","0"
"L3902","Lang","HedgeModManager.Lang","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Lang.cs","11","5","34","6","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","21","24","0","0","0","0","0","0","0","3","0","3","0","3","0","0","0","0","0","9","0","3","0","0","4","3","0","0","21","24","0","0","0","0","3","0","3","0","3","9","0","3","0","5","0","0","2","0","0","0","0","0","1","0","0","1","0","0"
"L4082","Linux","HedgeModManager.Linux","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\Linux.cs","13","5","218","6","0.333333","9","0","0","0","0","0","0","0","0","22","0","8","1","0","0","134","193","0","0","0","0","0","0","0","11","0","11","0","11","0","0","0","13","0","85","0","11","0","4","8","24","0","22","146","206","0","6","0","6","23","0","23","6","23","85","0","23","6","30","0","0","4","0","0","0","0","0","0","0","0","3","0","1"
"L5372","ModDownload","HedgeModManager.ModDownload","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModDownload.cs","11","5","36","6","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","24","26","0","8","0","0","0","0","8","17","0","14","8","17","0","0","0","1","0","1","0","14","8","0","15","18","0","0","24","26","0","8","0","8","17","0","14","8","17","1","0","14","8","17","0","0","3","0","0","0","0","0","0","0","0","1","0","2"
"L5396","Author","HedgeModManager.Author","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModDownload.cs","38","5","46","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","3","0","0","0","0","3","6","0","6","3","6","0","0","0","0","0","0","0","6","3","0","7","6","0","0","9","9","0","3","0","3","6","0","6","3","6","0","0","6","3","6","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L429","ModInfo","HedgeModManager.ModInfo","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModInfo.cs","23","5","307","6","0","7","0","0","0","0","0","0","0","0","1","0","0","3","0","0","227","279","0","21","0","0","0","0","21","53","0","53","21","53","0","0","0","8","0","79","0","53","21","0","54","61","0","1","227","285","0","21","0","21","53","0","53","21","53","79","0","53","21","83","0","0","15","2","0","1","2","0","1","1","1","1","0","11"
"L5516","StringWrapper","HedgeModManager.StringWrapper","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModInfo.cs","309","5","322","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","14","0","2","0","0","0","0","2","5","0","5","1","5","0","0","0","0","0","0","0","5","1","0","6","5","0","0","11","14","0","2","0","2","5","0","5","1","5","0","0","5","1","5","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L5532","ModDepend","HedgeModManager.ModDepend","L125","L103","D:\DataCollection\repos\thesupersonic16_HedgeModManager\HedgeModManager\ModInfo.cs","324","5","419","6","0","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","76","96","0","6","0","0","0","0","6","17","0","17","5","19","1","0","0","0","1","25","0","19","5","0","18","17","0","0","76","96","0","6","0","6","17","0","17","5","19","25","0","19","5","27","0","0","3","0","0","0","0","0","0","0","0","1","0","2"
