"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","AD","CBO","CBOI","CC","CCL","CCO","CD","CI","CLC","CLLC","CLOC","DIT","DLOC","LCOM5","LDC","LLDC","LLOC","LOC","NA","NG","NII","NL","NLA","NLE","NLG","NLM","NLPA","NLPM","NLS","NM","NOA","NOC","NOD","NOI","NOP","NOS","NPA","NPM","NS","PDA","PUA","RFC","TCD","TCLOC","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","WMC","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Compiler","Clone Metric Rules","Cohesion Metric Rules","Complexity Metric Rules","Coupling Metric Rules","Documentation Metric Rules","Inheritance Metric Rules","Size Metric Rules"
"L61482","SpendableTransactionsRequest","Stratis.Bitcoin.Features.Wallet.Models.SpendableTransactionsRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","865","5","888","6","0.625","2","0","0","0","0","0","0","0","0","11","1","11","0","0","0","11","24","0","3","0","0","0","0","3","7","0","7","3","8","1","0","0","0","1","1","0","8","3","5","3","7","0","11","11","24","0","3","0","3","7","0","7","3","8","1","0","8","3","7","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L61767","SplitCoinsRequest","Stratis.Bitcoin.Features.Wallet.Models.SplitCoinsRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","890","5","912","6","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","17","23","0","5","0","0","0","0","5","11","0","11","5","12","1","0","0","0","1","1","0","12","5","0","12","11","0","0","17","23","0","5","0","5","11","0","11","5","12","1","0","12","5","11","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L61776","DistributeUtxosRequest","Stratis.Bitcoin.Features.Wallet.Models.DistributeUtxosRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","914","5","977","6","0.137931","2","0","0","0","0","0","0","0","0","7","1","7","1","0","0","39","64","0","13","0","0","0","0","13","28","0","28","13","29","1","0","0","0","1","3","0","29","13","4","25","28","0","7","39","64","0","13","0","13","28","0","28","13","29","3","0","29","13","29","0","0","8","0","0","0","0","0","0","0","0","1","0","7"
"L61289","SignMessageRequest","Stratis.Bitcoin.Features.Wallet.Models.SignMessageRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","982","5","995","6","0.111111","1","0","0","0","0","0","0","0","0","3","1","3","0","0","0","11","14","0","4","0","0","0","0","4","8","0","8","4","9","1","0","0","0","1","0","0","9","4","1","8","8","0","3","11","14","0","4","0","4","8","0","8","4","9","0","0","9","4","8","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L61373","PubKeyRequest","Stratis.Bitcoin.Features.Wallet.Models.PubKeyRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","1001","5","1008","6","0.2","1","0","0","0","0","0","0","0","0","3","1","3","0","0","0","7","8","0","2","0","0","0","0","2","4","0","4","2","5","1","0","0","0","1","0","0","5","2","1","4","4","0","3","7","8","0","2","0","2","4","0","4","2","5","0","0","5","2","4","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L61382","VerifyRequest","Stratis.Bitcoin.Features.Wallet.Models.VerifyRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","1013","5","1023","6","0.142857","1","0","0","0","0","0","0","0","0","3","1","3","0","0","0","9","11","0","3","0","0","0","0","3","6","0","6","3","7","1","0","0","0","1","0","0","7","3","1","6","6","0","3","9","11","0","3","0","3","6","0","6","3","7","0","0","7","3","6","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L61785","SweepRequest","Stratis.Bitcoin.Features.Wallet.Models.SweepRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","1025","5","1034","6","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","8","10","0","3","0","0","0","0","3","6","0","6","3","7","1","0","0","0","1","0","0","7","3","0","7","6","0","0","8","10","0","3","0","3","6","0","6","3","7","0","0","7","3","6","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L61812","ConsolidationRequest","Stratis.Bitcoin.Features.Wallet.Models.ConsolidationRequest","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\RequestModels.cs","1036","5","1078","6","0.5","2","0","0","0","0","0","0","0","0","15","1","15","0","0","0","17","43","0","7","0","0","0","0","7","15","0","15","7","16","1","0","0","0","1","1","0","16","7","8","8","15","0","15","17","43","0","7","0","7","15","0","15","7","16","1","0","16","7","15","0","0","3","0","0","0","0","0","0","0","0","1","0","2"
"L64382","SpendableTransactionsModel","Stratis.Bitcoin.Features.Wallet.Models.SpendableTransactionsModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\SpendableTransactionsModel.cs","9","5","18","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","10","0","1","0","0","0","0","1","3","0","3","1","3","0","0","0","0","0","1","0","3","1","0","4","3","0","0","9","10","0","1","0","1","3","0","3","1","3","1","0","3","1","3","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"L64386","SpendableTransactionModel","Stratis.Bitcoin.Features.Wallet.Models.SpendableTransactionModel","L63169","L60424","D:\DataCollection\repos\stratisproject_StratisFullNode\src\Stratis.Bitcoin.Features.Wallet\Models\SpendableTransactionsModel.cs","20","5","66","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","47","0","7","0","0","0","0","7","14","0","14","7","14","0","0","0","0","0","0","0","14","7","0","15","14","0","0","20","47","0","7","0","7","14","0","14","7","14","0","0","14","7","14","0","0","3","0","0","0","0","0","0","0","0","1","0","2"
